source_input,follow_input,target_output,follow_output
"['He', 'likens', 'Chen', 'to', 'the', 'staunchly', 'anti-communist', 'Richard', 'Nixon', ',', 'who', 'was', 'able', 'to', 'normalize', 'ties', 'with', 'the', 'Chinese', 'Communists', 'precisely', 'because', 'he', 'was', 'trusted', 'by', 'the', 'American', 'people', '.']","['Because', 'he', 'was', 'trusted', 'by', 'the', 'American', 'people', ',', 'he', 'likens', 'Chen', 'to', 'the', 'staunchly', 'anti-communist', 'Richard', 'Nixon', ',', 'who', 'was', 'able', 'to', 'normalize', 'ties', 'with', 'the', 'Chinese', 'Communists', 'precisely', '.']","['IN', 'PRP', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'NNS', ',', 'PRP', 'VBZ', 'NNP', 'TO', 'DT', 'JJ', 'JJ', 'NNP', 'NNP', ',', 'WP', 'VBD', 'JJ', 'TO', 'VB', 'NNS', 'IN', 'DT', 'JJ', 'NNS', 'RB', '.']","['IN', 'PRP', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'NNS', ',', 'PRP', 'VBZ', 'NNP', 'TO', 'DT', 'JJ', 'JJ', 'NNP', 'NNP', ',', 'WP', 'VBD', 'JJ', 'TO', 'VB', 'NNS', 'IN', 'DT', 'JJ', 'NNPS', 'RB', '.']"
"['They', 'had', 'the', 'doors', 'locked', 'because', 'they', 'were', 'afraid', 'of', 'the', 'Jewish', 'leaders', '.']","['Because', 'they', 'were', 'afraid', 'of', 'the', 'Jewish', 'leaders', ',', 'they', 'had', 'the', 'doors', 'locked', '.']","['IN', 'PRP', 'VBD', 'JJ', 'IN', 'DT', 'JJ', 'NNS', ',', 'PRP', 'VBD', 'DT', 'NNS', 'VBN', '.']","['IN', 'PRP', 'VBD', 'JJ', 'IN', 'DT', 'JJ', 'NNS', ',', 'PRP', 'VBD', 'DT', 'NNS', 'VBD', '.']"
"['Well', ',', 'looking', 'at', 'the', 'government', ""'s"", 'response', 'to', 'this', 'cave', '-', 'in', 'accident', ',', 'ah', ',', 'we', 'should', 'say', 'it', 'was', 'very', 'prompt', 'with', 'traffic', 'management', 'and', 'emergency', 'repair', ',', 'ah', ',', 'because', 'it', 'involved', 'various', 'aspects', 'of', 'life', '.']","['Because', 'it', 'involved', 'various', 'aspects', 'of', 'life', ',', 'well', ',', 'looking', 'at', 'the', 'government', ""'s"", 'response', 'to', 'this', 'cave', '-', 'in', 'accident', ',', 'ah', ',', 'we', 'should', 'say', 'it', 'was', 'very', 'prompt', 'with', 'traffic', 'management', 'and', 'emergency', 'repair', ',', 'ah', '.']","['IN', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'NN', ',', 'RB', ',', 'VBG', 'IN', 'DT', 'NN', 'POS', 'NN', 'TO', 'DT', 'NN', ':', 'IN', 'NN', ',', 'RB', ',', 'PRP', 'MD', 'VB', 'PRP', 'VBD', 'RB', 'JJ', 'IN', 'NN', 'NN', 'CC', 'NN', 'NN', ',', 'RB', '.']","['IN', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'NN', ',', 'RB', ',', 'VBG', 'IN', 'DT', 'NN', 'POS', 'NN', 'TO', 'DT', 'NN', ':', 'IN', 'NN', ',', 'RB', ',', 'PRP', 'MD', 'VB', 'PRP', 'VBD', 'RB', 'JJ', 'IN', 'NN', 'NN', 'CC', 'NN', 'NN', ',', 'NN', '.']"
"['That', ""'s"", 'an', 'old', 'Russian', 'aircraft', 'carrier', 'that', 'India', 'has', 'wanted', 'to', 'get', 'for', 'some', 'time', 'because', 'India', 'only', 'has', 'one', 'other', 'aircraft', 'carrier', ',', 'and', 'this', 'carrier', 'in', 'particular', 'would', 'allow', 'the', 'Indian', 'Navy', 'to', 'extend', 'its', 'strategic', 'strength', 'much', 'farther', 'than', 'it', 'currently', 'can', 'now', '.']","['Because', 'India', 'only', 'has', 'one', 'other', 'aircraft', 'carrier', ',', 'that', ""'s"", 'an', 'old', 'Russian', 'aircraft', 'carrier', 'that', 'India', 'has', 'wanted', 'to', 'get', 'for', 'some', 'time', ',', 'and', 'this', 'carrier', 'in', 'particular', 'would', 'allow', 'the', 'Indian', 'Navy', 'to', 'extend', 'its', 'strategic', 'strength', 'much', 'farther', 'than', 'it', 'currently', 'can', 'now', '.']","['IN', 'NNP', 'RB', 'VBZ', 'CD', 'JJ', 'NN', 'NN', ',', 'DT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'DT', 'NN', ',', 'CC', 'DT', 'NN', 'IN', 'JJ', 'MD', 'VB', 'DT', 'JJ', 'NNP', 'TO', 'VB', 'PRP$', 'JJ', 'NN', 'RB', 'JJR', 'IN', 'PRP', 'RB', 'MD', 'RB', '.']","['IN', 'NNP', 'RB', 'VBZ', 'CD', 'JJ', 'NN', 'NN', ',', 'WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'DT', 'NN', ',', 'CC', 'DT', 'NN', 'IN', 'JJ', 'MD', 'VB', 'DT', 'JJ', 'NNP', 'TO', 'VB', 'PRP$', 'JJ', 'NN', 'RB', 'JJR', 'IN', 'PRP', 'RB', 'MD', 'RB', '.']"
"['Mrs.', 'Yeargin', 'says', 'she', 'pleaded', 'guilty', 'because', 'she', 'realized', 'it', 'would', 'no', 'longer', 'be', 'possible', 'to', 'win', 'reinstatement', ',', 'and', 'because', 'she', 'was', 'afraid', 'of', 'further', 'charges', '.']","['Because', 'she', 'realized', 'it', 'would', 'no', 'longer', 'be', 'possible', 'to', 'win', 'reinstatement', ',', 'mrs.', 'Yeargin', 'says', 'she', 'pleaded', 'guilty', ',', 'and', 'because', 'she', 'was', 'afraid', 'of', 'further', 'charges', '.']","['IN', 'PRP', 'VBD', 'PRP', 'MD', 'RB', 'RB', 'VB', 'JJ', 'TO', 'VB', 'NN', ',', 'NNS', 'VBP', 'VBZ', 'PRP', 'VBD', 'JJ', ',', 'CC', 'IN', 'PRP', 'VBD', 'JJ', 'IN', 'JJ', 'NNS', '.']","['IN', 'PRP', 'VBD', 'PRP', 'MD', 'RB', 'RB', 'VB', 'JJ', 'TO', 'VB', 'NN', ',', 'NN', 'NNP', 'VBZ', 'PRP', 'VBD', 'JJ', ',', 'CC', 'IN', 'PRP', 'VBD', 'JJ', 'IN', 'JJ', 'NNS', '.']"
"['It', 'did', 'not', 'happen', 'because', 'clearly', 'Judy', 'Miller', 'is', 'protecting', 'another', 'source', 'that', 'she', 'still', 'has', 'not', 'revealed', 'to', 'the', 'American', 'public']","['Because', 'clearly', 'Judy', 'Miller', 'is', 'protecting', 'another', 'source', 'that', 'she', 'still', 'has', 'not', 'revealed', 'to', 'the', 'American', 'public', ',', 'it', 'did', 'not', 'happen', '.']","['IN', 'RB', 'NNP', 'NNP', 'VBZ', 'VBG', 'DT', 'NN', 'IN', 'PRP', 'RB', 'VBZ', 'RB', 'VBN', 'TO', 'DT', 'JJ', 'NN', ',', 'PRP', 'VBD', 'RB', 'VB', '.']","['IN', 'RB', 'NNP', 'NNP', 'VBZ', 'VBG', 'DT', 'NN', 'IN', 'PRP', 'RB', 'VBZ', 'RB', 'VBN', 'TO', 'DT', 'NNP', 'NN', ',', 'PRP', 'VBD', 'RB', 'VB', '.']"
"['So', 'I', 'do', ""n't"", 'agree', 'at', 'all', 'that', 'we', ""'re"", 'somehow', 'limited', 'in', 'what', 'we', 'can', 'do', 'and', 'limited', 'in', 'our', 'effectiveness', 'because', 'of', 'the', 'disagreements', 'that', 'we', 'had', 'over', 'WMD', 'in', 'Iraq']","['Because', 'of', 'the', 'disagreements', 'that', 'we', 'had', 'over', 'WMD', 'in', 'Iraq', ',', 'so', 'I', 'do', ""n't"", 'agree', 'at', 'all', 'that', 'we', ""'re"", 'somehow', 'limited', 'in', 'what', 'we', 'can', 'do', 'and', 'limited', 'in', 'our', 'effectiveness', '.']","['IN', 'IN', 'DT', 'NNS', 'IN', 'PRP', 'VBD', 'RP', 'NNP', 'IN', 'NNP', ',', 'RB', 'PRP', 'VBP', 'RB', 'VB', 'IN', 'PDT', 'IN', 'PRP', 'VBP', 'RB', 'JJ', 'IN', 'WP', 'PRP', 'MD', 'VB', 'CC', 'VB', 'IN', 'PRP$', 'NN', '.']","['IN', 'IN', 'DT', 'NNS', 'IN', 'PRP', 'VBD', 'RP', 'NNP', 'IN', 'NNP', ',', 'IN', 'PRP', 'VBP', 'RB', 'VB', 'IN', 'PDT', 'IN', 'PRP', 'VBP', 'RB', 'JJ', 'IN', 'WP', 'PRP', 'MD', 'VB', 'CC', 'VB', 'IN', 'PRP$', 'NN', '.']"
"['Yes', ',', 'Father', ',', 'you', 'did', 'this', 'because', 'it', ""'s"", 'what', 'you', 'really', 'wanted', 'to', 'do', '.']","['Because', 'it', ""'s"", 'what', 'you', 'really', 'wanted', 'to', 'do', ',', 'yes', ',', 'Father', ',', 'you', 'did', 'this', '.']","['IN', 'PRP', 'VBZ', 'WP', 'PRP', 'RB', 'VBD', 'TO', 'VB', ',', 'UH', ',', 'NNP', ',', 'PRP', 'VBD', 'DT', '.']","['IN', 'PRP', 'VBZ', 'WP', 'PRP', 'RB', 'VBD', 'TO', 'VB', ',', 'VB', ',', 'NNP', ',', 'PRP', 'VBD', 'DT', '.']"
"['So', 'I', 'do', ""n't"", 'want', 'to', 'be', 'criticized', 'because', 'of', 'something', 'I', 'thank', 'God', 'for', '.']","['Because', 'of', 'something', 'I', 'thank', 'God', 'for', ',', 'so', 'I', 'do', ""n't"", 'want', 'to', 'be', 'criticized', '.']","['IN', 'IN', 'NN', 'PRP', 'VBP', 'NNP', 'IN', ',', 'RB', 'PRP', 'VBP', 'RB', 'VB', 'TO', 'VB', 'VBN', '.']","['IN', 'IN', 'NN', 'PRP', 'VBP', 'NNP', 'IN', ',', 'IN', 'PRP', 'VBP', 'RB', 'VB', 'TO', 'VB', 'VBN', '.']"
"['Ramona', ""'s"", 'was', 'nicer', 'because', 'they', 'had', 'a', 'great', 'band', 'and', 'everybody', 'was', 'that']","['Because', 'they', 'had', 'a', 'great', 'band', 'and', 'everybody', 'was', 'that', ',', 'ramona', ""'s"", 'was', 'nicer', '.']","['IN', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'CC', 'NN', 'VBD', 'IN', ',', 'NN', 'POS', 'VBD', 'VBN', '.']","['IN', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'CC', 'NN', 'VBD', 'IN', ',', 'EX', 'POS', 'VBD', 'NN', '.']"
