source_input,follow_input,target_output,follow_output
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['Satan', 'laughing', 'spreads', 'his', 'wings', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['When', 'it', 'was', 'all', 'over', 'and', 'stocks', 'had', 'staged', 'a', 'huge', 'recovery', ',', 'Big', 'Board', 'officials', 'were', 'self', '-', 'congratulatory', 'about', 'how', 'well', 'the', 'day', 'had', 'gone', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['Friday', ""'s"", 'announcement', 'coincided', 'with', 'the', 'permanent', 'closing', 'of', 'the', 'Chernobyl', 'nuclear', 'facility', ',', 'which', 'was', 'the', 'scene', 'of', 'the', 'world', ""'s"", 'worst', 'nuclear', 'accident', 'in', '1986', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['All', 'parents', ',', 'I', 'can', 'say', 'the', 'majority', 'of', 'the', 'parents', ',', 'definitely', 'want', 'to', 'live', 'with', 'their', 'children', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['Born', 'in', 'Homei', ',', 'Changhua', 'in', '1928', ',', 'Hsu', 'studied', 'the', 'violin', 'in', 'Japan', 'as', 'a', 'youth', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['Oho', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['These', 'also', 'include', 'some', 'of', 'our', 'command', 'and', 'policy', '-', 'making', 'systems', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['It', 'never', 'happens', 'there', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['And', 'certainly', 'the', 'five', 'countries', 'are', 'united', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
"['The', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['One', 'example', 'of', 'this', 'truth', 'is', 'the', 'goings', 'on', 'at', 'Abu', 'Ghraib', 'U.S.', 'Military', 'Prison', ',', 'which', 'is', 'located', 'twenty', 'miles', 'west', 'of', 'Baghdad', ',', 'and', 'the', 'Chinese', 'Injured', 'and', 'Disabled', 'People', 'Sports', 'Association', '-LRB-', 'renamed', 'to', 'the', 'Chinese', 'Disabled', 'Sports', 'Association', 'in', '1990', '-RRB-', 'was', 'established', 'in', 'October', ',', '1983', '.']","['DT', 'NNPS', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']","['DT', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'DT', 'NNPS', 'NNP', 'NNPS', 'NNP', 'IN', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NNP', ',', 'CD', '.']"
