source_input,follow_input,target_output,follow_output
"['``', 'I', 'am', 'painted', 'sometimes', 'as', 'ferocious', ',', 'perhaps', 'because', 'I', 'have', 'a', 'ferocious', 'list', 'of', 'statutes', 'to', 'implement', '.']","['Because', 'I', 'have', 'a', 'ferocious', 'list', 'of', 'statutes', 'to', 'implement', ',', '``', 'I', 'am', 'painted', 'sometimes', 'as', 'ferocious', ',', 'perhaps', '.']","['SCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'ADJ', 'PUNCT', 'ADV', 'PUNCT']","['SCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'ADJ', 'PUNCT', 'ADV', 'PUNCT']"
"['``', 'We', 'emphasize', 'discipline', 'because', 'we', 'know', 'that', 'the', 'government', 'is', 'very', ',', 'very', 'sensitive', ',', ""''"", 'said', 'Andrew', 'Mlangeni', ',', 'another', 'early', 'Umkhonto', 'leader', 'who', 'is', 'now', '63', '.']","['Because', 'we', 'know', 'that', 'the', 'government', 'is', 'very', ',', '``', 'We', 'emphasize', 'discipline', ',', 'very', 'sensitive', ',', ""''"", 'said', 'Andrew', 'Mlangeni', ',', 'another', 'early', 'Umkhonto', 'leader', 'who', 'is', 'now', '63', '.']","['SCONJ', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PRON', 'VERB', 'ADV', 'NUM', 'PUNCT']","['SCONJ', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PRON', 'VERB', 'ADV', 'NUM', 'PUNCT']"
"['Do', ""n't"", 'say', 'the', 'TV', 'sitcom', ',', 'because', 'that', 'happens', 'to', 'be', 'a', 'genre', 'that', ',', 'in', 'its', 'desperate', 'need', 'to', 'attract', 'everybody', 'and', 'offend', 'nobody', ',', 'resembles', 'politics', 'more', 'than', 'it', 'does', 'comedy', '.']","['Because', 'that', 'happens', 'to', 'be', 'a', 'genre', 'that', ',', 'do', ""n't"", 'say', 'the', 'TV', 'sitcom', ',', 'in', 'its', 'desperate', 'need', 'to', 'attract', 'everybody', 'and', 'offend', 'nobody', ',', 'resembles', 'politics', 'more', 'than', 'it', 'does', 'comedy', '.']","['SCONJ', 'DET', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'DET', 'PUNCT', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PART', 'VERB', 'PRON', 'CCONJ', 'VERB', 'PRON', 'PUNCT', 'VERB', 'NOUN', 'ADV', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'PUNCT']","['SCONJ', 'DET', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'DET', 'PUNCT', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PART', 'VERB', 'PRON', 'CCONJ', 'VERB', 'PRON', 'PUNCT', 'VERB', 'NOUN', 'ADV', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'PUNCT']"
"['``', 'There', 'is', 'no', 'prospect', 'of', 'any', 'so', '-', 'called', 'grand', 'compromise', 'or', 'deal', 'next', 'year', 'because', 'the', 'administration', 'simply', 'did', ""n't"", 'live', 'up', 'to', 'this', 'year', ""'s"", 'deal', ',', ""''"", 'Senate', 'Majority', 'Leader', 'George', 'Mitchell', '-LRB-', 'D.', ',', 'Maine', '-RRB-', 'said', 'yesterday', 'on', 'CBS', 'News', ""'s"", '``', 'Face', 'the', 'Nation', '.', ""''""]","['Because', 'the', 'administration', 'simply', 'did', ""n't"", 'live', 'up', 'to', 'this', 'year', ""'s"", 'deal', ',', '``', 'There', 'is', 'no', 'prospect', 'of', 'any', 'so', '-', 'called', 'grand', 'compromise', 'or', 'deal', 'next', 'year', ',', ""''"", 'Senate', 'Majority', 'Leader', 'George', 'Mitchell', '-LRB-', 'D.', ',', 'Maine', '-RRB-', 'said', 'yesterday', 'on', 'CBS', 'News', ""'s"", '``', 'Face', 'the', 'Nation', '.', ""''""]","['SCONJ', 'DET', 'NOUN', 'ADV', 'AUX', 'PART', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADV', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PART', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['SCONJ', 'DET', 'NOUN', 'ADV', 'AUX', 'PART', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADV', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PART', 'PUNCT', 'PROPN', 'DET', 'NOUN', 'PUNCT', 'PUNCT']"
"['And', 'I', ""'ve"", 'said', 'that', 'yeah', 'I', 'will', 'give', 'a', 'urine', 'sample', 'or', 'a', 'blood', 'sample', 'if', 'they', 'call', 'me', 'back', 'for', 'those', ',', 'but', 'they', ""'re"", 'going', 'to', 'have', 'to', 'pay', 'my', 'trip', 'back', 'to', 'the', 'states', '.', 'because', 'there', ""'s"", 'no', 'bases', 'in', 'Holland', 'and', 'I', ""'m"", 'not', 'going', 'to', 'pay', 'out', 'of', 'my', 'own', 'expenses', 'to', 'go', 'to', 'Germany', 'or', 'something', 'for', 'them', '.']","['Because', 'there', ""'s"", 'no', 'bases', 'in', 'Holland', 'and', 'I', ""'m"", 'not', 'going', 'to', 'pay', 'out', 'of', 'my', 'own', 'expenses', 'to', 'go', 'to', 'Germany', 'or', 'something', 'for', 'them', ',', 'and', 'I', ""'ve"", 'said', 'that', 'yeah', 'I', 'will', 'give', 'a', 'urine', 'sample', 'or', 'a', 'blood', 'sample', 'if', 'they', 'call', 'me', 'back', 'for', 'those', ',', 'but', 'they', ""'re"", 'going', 'to', 'have', 'to', 'pay', 'my', 'trip', 'back', 'to', 'the', 'states', '.', '.']","['SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PRON', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'SCONJ', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'PRON', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'SCONJ', 'INTJ', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'PRON', 'ADP', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['SCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PRON', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'SCONJ', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'ADP', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'SCONJ', 'INTJ', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'PRON', 'ADP', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']"
"['The', 'men', 'put', 'Jesus', 'in', 'that', 'tomb', 'because', 'it', 'was', 'near', ',', 'and', 'the', 'Jews', 'were', 'preparing', 'to', 'start', 'their', 'Sabbath', 'day', '.']","['Because', 'it', 'was', 'near', ',', 'the', 'men', 'put', 'Jesus', 'in', 'that', 'tomb', ',', 'and', 'the', 'Jews', 'were', 'preparing', 'to', 'start', 'their', 'Sabbath', 'day', '.']","['SCONJ', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'AUX', 'VERB', 'PART', 'VERB', 'PRON', 'PROPN', 'NOUN', 'PUNCT']","['SCONJ', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'AUX', 'VERB', 'PART', 'VERB', 'PRON', 'PROPN', 'NOUN', 'PUNCT']"
"['I', 'will', 'do', 'this', 'for', 'myself', 'and', 'because', 'of', 'the', 'promise', 'I', 'made', 'to', 'my', 'servant', 'David', '.', ""'"", ""''""]","['Because', 'of', 'the', 'promise', 'I', 'made', 'to', 'my', 'servant', 'David', '.', ""'"", ""''"", ',', 'I', 'will', 'do', 'this', 'for', 'myself', 'and', '.']","['SCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'ADP', 'PRON', 'CCONJ', 'PUNCT']","['SCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'ADJ', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'ADP', 'PRON', 'CCONJ', 'PUNCT']"
"['The', 'only', 'thing', 'the', 'Chinese', 'Communists', 'are', 'saying', ',', 'says', 'Ruan', ',', 'is', 'that', 'they', 'will', 'attack', '""', 'if', 'Taiwan', 'makes', 'any', 'sort', 'of', 'formal', 'move', 'toward', 'independence', ',', '""', 'and', 'Taiwan', 'has', 'no', 'need', 'to', 'formalize', 'anything', 'because', 'changing', 'the', 'country', ""'s"", 'name', 'would', 'be', 'meaningless', '.']","['Because', 'changing', 'the', 'country', ""'s"", 'name', 'would', 'be', 'meaningless', ',', 'the', 'only', 'thing', 'the', 'Chinese', 'Communists', 'are', 'saying', ',', 'says', 'Ruan', ',', 'is', 'that', 'they', 'will', 'attack', '""', 'if', 'Taiwan', 'makes', 'any', 'sort', 'of', 'formal', 'move', 'toward', 'independence', ',', '""', 'and', 'Taiwan', 'has', 'no', 'need', 'to', 'formalize', 'anything', '.']","['SCONJ', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN', 'AUX', 'VERB', 'ADJ', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'DET', 'ADJ', 'PROPN', 'AUX', 'VERB', 'PUNCT', 'VERB', 'PROPN', 'PUNCT', 'AUX', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'SCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'CCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'PRON', 'PUNCT']","['SCONJ', 'DET', 'DET', 'NOUN', 'PART', 'NOUN', 'AUX', 'VERB', 'ADJ', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'DET', 'PROPN', 'PROPN', 'AUX', 'VERB', 'PUNCT', 'VERB', 'PROPN', 'PUNCT', 'AUX', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'SCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'CCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'PRON', 'PUNCT']"
"['Most', 'notably', ',', 'several', 'of', 'the', 'regulatory', 'steps', 'recommended', 'by', 'the', 'Brady', 'Task', 'Force', ',', 'which', 'analyzed', 'the', '1987', 'crash', ',', 'would', 'be', 'revived', '--', 'especially', 'because', 'that', 'group', ""'s"", 'chairman', 'is', 'now', 'the', 'Treasury', 'secretary', '.']","['Because', 'that', 'group', ""'s"", 'chairman', 'is', 'now', 'the', 'Treasury', 'secretary', ',', 'most', 'notably', ',', 'several', 'of', 'the', 'regulatory', 'steps', 'recommended', 'by', 'the', 'Brady', 'Task', 'Force', ',', 'which', 'analyzed', 'the', '1987', 'crash', ',', 'would', 'be', 'revived', '--', 'especially', '.']","['SCONJ', 'DET', 'NOUN', 'PART', 'NOUN', 'VERB', 'ADV', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'PUNCT', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'VERB', 'DET', 'NUM', 'NOUN', 'PUNCT', 'AUX', 'AUX', 'VERB', 'PUNCT', 'ADV', 'PUNCT']","['SCONJ', 'DET', 'NOUN', 'PART', 'NOUN', 'VERB', 'ADV', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'PUNCT', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'VERB', 'DET', 'NUM', 'NOUN', 'PUNCT', 'AUX', 'AUX', 'VERB', 'PUNCT', 'ADV', 'PUNCT']"
"['An', 'NBC', 'spokesman', 'counters', 'that', 'Mr.', 'Holston', ""'s"", 'lament', 'was', '``', 'entirely', 'consistent', ""''"", 'with', 'NBC', 'plans', 'because', 'the', 'U.S.', 'rules', 'would', 'limit', 'NBC', ""'s"", 'involvement', 'in', 'the', 'Qintex', 'deal', 'so', 'severely', 'as', 'to', 'be', '``', 'light', 'years', 'away', 'from', 'the', 'type', 'of', 'unrestrained', 'deals', 'available', 'to', 'Sony', '--', 'and', 'everyone', 'else', 'except', 'the', 'three', 'networks', '.', ""''""]","['Because', 'the', 'U.S.', 'rules', 'would', 'limit', 'NBC', ""'s"", 'involvement', 'in', 'the', 'Qintex', 'deal', 'so', 'severely', 'as', 'to', 'be', '``', 'light', 'years', 'away', 'from', 'the', 'type', 'of', 'unrestrained', 'deals', 'available', 'to', 'Sony', '--', 'and', 'everyone', 'else', 'except', 'the', 'three', 'networks', '.', ""''"", ',', 'an', 'NBC', 'spokesman', 'counters', 'that', 'Mr.', 'Holston', ""'s"", 'lament', 'was', '``', 'entirely', 'consistent', ""''"", 'with', 'NBC', 'plans', '.']","['SCONJ', 'DET', 'PROPN', 'NOUN', 'AUX', 'VERB', 'PROPN', 'PART', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'ADV', 'ADV', 'ADP', 'PART', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'SCONJ', 'DET', 'NUM', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'DET', 'PROPN', 'NOUN', 'VERB', 'SCONJ', 'PROPN', 'PROPN', 'PART', 'NOUN', 'AUX', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'ADP', 'PROPN', 'NOUN', 'PUNCT']","['SCONJ', 'DET', 'PROPN', 'NOUN', 'AUX', 'VERB', 'PROPN', 'PART', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'ADV', 'ADV', 'ADP', 'PART', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'SCONJ', 'DET', 'NUM', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'DET', 'PROPN', 'NOUN', 'VERB', 'SCONJ', 'PROPN', 'PROPN', 'PART', 'NOUN', 'AUX', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'ADP', 'PROPN', 'NOUN', 'PUNCT']"
